 format: day,hour,value location:60_127 Start : 20230101 
 141, 0022, 17.299999 
 141, 0023, 18.400000 
 142, 0000, 20.600000 
 142, 0001, 22.299999 
 142, 0002, 23.500000 
 142, 0003, 24.700001 
 142, 0004, 25.500000 
 142, 0005, 26.100000 
 142, 0006, 26.600000 
 142, 0007, 25.700001 
 142, 0008, 24.000000 
 142, 0009, 22.100000 
 142, 0010, 20.600000 
 142, 0011, 19.900000 
 142, 0012, 19.299999 
 142, 0013, 18.600000 
 142, 0014, 18.200001 
 142, 0015, 17.400000 
 142, 0016, 16.500000 
 142, 0017, 15.800000 
 142, 0018, 15.000000 
 142, 0019, 14.300000 
 142, 0020, 14.200000 
 142, 0021, 15.800000 
 142, 0022, 18.600000 
 142, 0023, 20.700001 
 143, 0000, 22.000000 
 143, 0001, 23.299999 
 143, 0002, 24.500000 
 143, 0003, 25.000000 
 143, 0004, 26.200001 
 143, 0005, 26.400000 
 143, 0006, 26.600000 
 143, 0007, 26.299999 
 143, 0008, 24.799999 
 143, 0009, 22.700001 
 143, 0010, 21.100000 
 143, 0011, 20.200001 
 143, 0012, 19.299999 
 143, 0013, 18.400000 
 143, 0014, 18.000000 
 143, 0015, 17.400000 
 143, 0016, 16.700001 
 143, 0017, 16.100000 
 143, 0018, 15.500000 
 143, 0019, 15.000000 
 143, 0020, 15.300000 
 143, 0021, 17.200001 
 143, 0022, 19.799999 
 143, 0023, 21.200001 
 144, 0000, 22.600000 
 144, 0001, 23.700001 
 144, 0002, 25.400000 
 144, 0003, 25.700001 
 144, 0004, 25.700001 
 144, 0005, 25.200001 
 144, 0006, 24.500000 
 144, 0007, 23.799999 
 144, 0008, 23.100000 
 144, 0009, 21.799999 
 144, 0010, 20.799999 
 144, 0011, 20.299999 
 144, 0012, 19.600000 
 144, 0013, 19.100000 
 144, 0014, 18.600000 
 144, 0015, 18.000000 
 144, 0016, 18.000000 
 144, 0017, 17.400000 
 144, 0018, 16.500000 
 144, 0019, 15.900000 
 144, 0020, 15.900000 
 144, 0021, 17.200001 
 144, 0022, 19.700001 
 144, 0023, 22.200001 
 145, 0000, 23.799999 
 145, 0001, 24.900000 
 145, 0002, 25.900000 
 145, 0003, 26.900000 
 145, 0004, 27.000000 
 145, 0005, 25.799999 
 145, 0006, 25.200001 
 145, 0007, 24.299999 
 145, 0008, 22.900000 
 145, 0009, 21.500000 
 145, 0010, 20.700001 
 145, 0011, 20.100000 
 145, 0012, 19.700001 
 145, 0013, 19.700001 
 145, 0014, 19.299999 
 145, 0015, 16.500000 
 145, 0016, 16.400000 
 145, 0017, 16.299999 
 145, 0018, 16.400000 
 145, 0019, 16.000000 
 145, 0020, 15.900000 
 145, 0021, 16.900000 
 145, 0022, 19.200001 
 145, 0023, 21.100000 
 146, 0000, 22.500000 
 146, 0001, 23.600000 
 146, 0002, 25.100000 
 146, 0003, 26.200001 
 146, 0004, 26.700001 
 146, 0005, 27.100000 
 146, 0006, 26.100000 
 146, 0007, 25.600000 
 146, 0008, 24.400000 
 146, 0009, 23.400000 
 146, 0010, 22.400000 
 146, 0011, 21.700001 
 146, 0012, 21.100000 
 146, 0013, 20.500000 
 146, 0014, 20.000000 
 146, 0015, 19.600000 
 146, 0016, 19.400000 
 146, 0017, 19.000000 
 146, 0018, 18.700001 
 146, 0019, 18.799999 
 146, 0020, 19.200001 
 146, 0021, 19.799999 
 146, 0022, 20.200001 
 146, 0023, 20.700001 
 147, 0000, 20.600000 
 147, 0001, 20.200001 
 147, 0002, 19.200001 
 147, 0003, 19.500000 
 147, 0004, 19.500000 
 147, 0005, 19.400000 
 147, 0006, 19.200001 
 147, 0007, 19.000000 
 147, 0008, 18.900000 
 147, 0009, 18.900000 
 147, 0010, 18.900000 
 147, 0011, 18.799999 
 147, 0012, 18.799999 
 147, 0013, 18.799999 
 147, 0014, 18.700001 
 147, 0015, 18.799999 
 147, 0016, 18.900000 
 147, 0017, 19.000000 
 147, 0018, 18.799999 
 147, 0019, 18.500000 
 147, 0020, 18.500000 
 147, 0021, 18.500000 
 147, 0022, 18.600000 
 147, 0023, 18.900000 
 148, 0000, 19.200001 
 148, 0001, 19.500000 
 148, 0002, 19.900000 
 148, 0003, 20.200001 
 148, 0004, 20.100000 
 148, 0005, 19.900000 
 148, 0006, 19.700001 
 148, 0007, 19.500000 
 148, 0008, 19.400000 
 148, 0009, 19.200001 
 148, 0010, 19.200001 
 148, 0011, 19.000000 
 148, 0012, 18.900000 
 148, 0013, 19.000000 
 148, 0014, 19.000000 
 148, 0015, 19.100000 
 148, 0016, 19.100000 
 148, 0017, 19.200001 
 148, 0018, 19.200001 
 148, 0019, 19.200001 
 148, 0020, 19.400000 
 148, 0021, 19.700001 
 148, 0022, 20.200001 
 148, 0023, 21.100000 
 149, 0000, 22.600000 
 149, 0001, 23.500000 
 149, 0002, 24.600000 
 149, 0003, 25.500000 
 149, 0004, 26.600000 
 149, 0005, 27.200001 
 149, 0006, 28.100000 
 149, 0007, 28.299999 
 149, 0008, 28.000000 
 149, 0009, 27.100000 
 149, 0010, 25.400000 
 149, 0011, 24.200001 
 149, 0012, 23.500000 
 149, 0013, 22.700001 
 149, 0014, 22.299999 
 149, 0015, 21.700001 
 149, 0016, 21.600000 
 149, 0017, 21.299999 
 149, 0018, 20.900000 
 149, 0019, 20.600000 
 149, 0020, 20.600000 
 149, 0021, 21.600000 
 149, 0022, 22.600000 
 149, 0023, 24.100000 
 150, 0000, 25.400000 
 150, 0001, 26.200001 
 150, 0002, 27.299999 
 150, 0003, 27.799999 
 150, 0004, 28.000000 
 150, 0005, 28.700001 
 150, 0006, 27.500000 
 150, 0007, 26.299999 
 150, 0008, 25.600000 
 150, 0009, 24.900000 
 150, 0010, 24.299999 
 150, 0011, 23.600000 
 150, 0012, 22.600000 
 150, 0013, 21.799999 
 150, 0014, 21.299999 
 150, 0015, 21.000000 
 150, 0016, 20.500000 
 150, 0017, 20.000000 
 150, 0018, 19.200001 
 150, 0019, 18.900000 
 150, 0020, 18.900000 
 150, 0021, 19.299999 
 150, 0022, 20.299999 
 150, 0023, 22.200001 
 151, 0000, 22.799999 
 151, 0001, 24.900000 
 151, 0002, 25.500000 
 151, 0003, 26.900000 
 151, 0004, 26.799999 
 151, 0005, 27.200001 
 151, 0006, 27.900000 
 151, 0007, 27.400000 
 151, 0008, 26.100000 
 151, 0009, 24.400000 
 151, 0010, 23.000000 
 151, 0011, 21.900000 
 151, 0012, 21.400000 
 151, 0013, 21.000000 
 151, 0014, 20.600000 
 151, 0015, 20.400000 
 151, 0016, 20.299999 
 151, 0017, 20.000000 
 151, 0018, 20.100000 
 151, 0019, 19.799999 
 151, 0020, 19.700001 
 151, 0021, 20.000000 
 151, 0022, 21.100000 
 151, 0023, 22.600000 
 152, 0000, 23.299999 
 152, 0001, 24.200001 
 152, 0002, 24.700001 
 152, 0003, 25.000000 
 152, 0004, 25.299999 
 152, 0005, 25.200001 
 152, 0006, 25.600000 
 152, 0007, 25.900000 
 152, 0008, 25.500000 
 152, 0009, 24.700001 
 152, 0010, 23.299999 
 152, 0011, 22.500000 
 152, 0012, 22.000000 
 152, 0013, 21.400000 
 152, 0014, 21.100000 
 152, 0015, 20.500000 
 152, 0016, 19.700001 
 152, 0017, 19.100000 
 152, 0018, 18.500000 
 152, 0019, 18.200001 
 152, 0020, 18.000000 
 152, 0021, 18.100000 
 152, 0022, 18.400000 
 152, 0023, 18.600000 
 153, 0000, 19.200001 
 153, 0001, 19.799999 
 153, 0002, 19.900000 
 153, 0003, 20.299999 
 153, 0004, 22.500000 
 153, 0005, 23.900000 
 153, 0006, 24.700001 
 153, 0007, 24.799999 
 153, 0008, 24.000000 
 153, 0009, 22.200001 
 153, 0010, 21.000000 
 153, 0011, 20.299999 
 153, 0012, 19.600000 
 153, 0013, 19.200001 
 153, 0014, 18.700001 
 153, 0015, 18.299999 
 153, 0016, 18.000000 
 153, 0017, 17.700001 
 153, 0018, 17.299999 
 153, 0019, 16.799999 
 153, 0020, 16.600000 
 153, 0021, 18.500000 
 153, 0022, 20.500000 
 153, 0023, 22.500000 
 154, 0000, 24.000000 
 154, 0001, 25.100000 
 154, 0002, 26.200001 
 154, 0003, 26.600000 
 154, 0004, 27.600000 
 154, 0005, 27.299999 
 154, 0006, 27.100000 
 154, 0007, 26.600000 
 154, 0008, 25.200001 
 154, 0009, 23.299999 
 154, 0010, 21.799999 
 154, 0011, 21.000000 
 154, 0012, 20.200001 
 154, 0013, 19.600000 
 154, 0014, 18.700001 
 154, 0015, 18.100000 
 154, 0016, 17.600000 
 154, 0017, 17.400000 
 154, 0018, 17.200001 
 154, 0019, 17.100000 
 154, 0020, 16.900000 
 154, 0021, 17.700001 
 154, 0022, 19.600000 
 154, 0023, 21.600000 
 155, 0000, 23.400000 
 155, 0001, 25.000000 
 155, 0002, 26.299999 
 155, 0003, 25.900000 
 155, 0004, 26.799999 
 155, 0005, 27.299999 
 155, 0006, 27.900000 
 155, 0007, 27.600000 
 155, 0008, 25.900000 
 155, 0009, 24.299999 
 155, 0010, 22.900000 
 155, 0011, 21.700001 
 155, 0012, 21.000000 
 155, 0013, 20.600000 
 155, 0014, 19.900000 
 155, 0015, 19.500000 
 155, 0016, 19.000000 
 155, 0017, 18.500000 
 155, 0018, 18.000000 
 155, 0019, 17.700001 
 155, 0020, 17.799999 
 155, 0021, 19.299999 
 155, 0022, 20.700001 
 155, 0023, 22.299999 
 156, 0000, 22.700001 
 156, 0001, 23.500000 
 156, 0002, 24.500000 
 156, 0003, 25.200001 
 156, 0004, 25.100000 
 156, 0005, 25.900000 
 156, 0006, 25.799999 
 156, 0007, 25.100000 
 156, 0008, 23.500000 
 156, 0009, 22.000000 
 156, 0010, 20.799999 
 156, 0011, 20.400000 
 156, 0012, 19.900000 
 156, 0013, 19.400000 
 156, 0014, 18.900000 
 156, 0015, 18.700001 
 156, 0016, 18.500000 
 156, 0017, 18.000000 
 156, 0018, 17.700001 
 156, 0019, 17.400000 
 156, 0020, 17.500000 
 156, 0021, 18.600000 
 156, 0022, 19.600000 
 156, 0023, 20.100000 
 157, 0000, 21.400000 
 157, 0001, 23.200001 
 157, 0002, 23.600000 
 157, 0003, 24.900000 
 157, 0004, 24.100000 
 157, 0005, 21.799999 
 157, 0006, 23.299999 
 157, 0007, 23.500000 
 157, 0008, 22.000000 
 157, 0009, 20.500000 
 157, 0010, 19.400000 
 157, 0011, 19.400000 
 157, 0012, 19.299999 
 157, 0013, 19.200001 
 157, 0014, 19.200001 
 157, 0015, 19.200001 
 157, 0016, 19.100000 
 157, 0017, 19.000000 
 157, 0018, 19.000000 
 157, 0019, 19.000000 
 157, 0020, 19.100000 
 157, 0021, 19.000000 
 157, 0022, 19.299999 
 157, 0023, 19.500000 
 158, 0000, 19.700001 
 158, 0001, 20.799999 
 158, 0002, 21.500000 
 158, 0003, 22.200001 
 158, 0004, 23.600000 
 158, 0005, 24.500000 
 158, 0006, 25.100000 
 158, 0007, 25.500000 
 158, 0008, 24.799999 
 158, 0009, 23.700001 
 158, 0010, 23.000000 
 158, 0011, 22.299999 
 158, 0012, 21.900000 
 158, 0013, 21.299999 
 158, 0014, 20.700001 
 158, 0015, 19.799999 
 158, 0016, 19.000000 
 158, 0017, 18.500000 
 158, 0018, 18.400000 
 158, 0019, 18.400000 
 158, 0020, 18.500000 
 158, 0021, 18.700001 
 158, 0022, 19.500000 
 158, 0023, 20.799999 
 159, 0000, 22.000000 
 159, 0001, 21.500000 
 159, 0002, 21.299999 
 159, 0003, 21.700001 
 159, 0004, 21.700001 
 159, 0005, 22.200001 
 159, 0006, 23.900000 
 159, 0007, 23.700001 
 159, 0008, 22.900000 
 159, 0009, 21.400000 
 159, 0010, 20.900000 
 159, 0011, 20.200001 
 159, 0012, 19.900000 
 159, 0013, 18.799999 
 159, 0014, 19.000000 
 159, 0015, 19.100000 
 159, 0016, 19.100000 
 159, 0017, 19.000000 
 159, 0018, 18.900000 
 159, 0019, 18.400000 
 159, 0020, 18.400000 
 159, 0021, 19.000000 
 159, 0022, 20.000000 
 159, 0023, 21.600000 
 160, 0000, 23.200001 
 160, 0001, 24.700001 
 160, 0002, 25.700001 
 160, 0003, 26.000000 
 160, 0004, 26.400000 
 160, 0005, 27.400000 
 160, 0006, 27.799999 
 160, 0007, 28.299999 
 160, 0008, 28.000000 
 160, 0009, 26.700001 
 160, 0010, 25.200001 
 160, 0011, 24.100000 
 160, 0012, 23.299999 
 160, 0013, 22.600000 
 160, 0014, 22.000000 
 160, 0015, 21.600000 
 160, 0016, 21.100000 
 160, 0017, 20.299999 
 160, 0018, 21.299999 
 160, 0019, 21.299999 
 160, 0020, 21.200001 
 160, 0021, 22.000000 
 160, 0022, 23.600000 
 160, 0023, 24.799999 
 161, 0000, 25.700001 
 161, 0001, 27.000000 
 161, 0002, 27.799999 
 161, 0003, 28.200001 
 161, 0004, 28.100000 
 161, 0005, 27.200001 
 161, 0006, 22.400000 
 161, 0007, 22.900000 
 161, 0008, 23.000000 
 161, 0009, 21.700001 
 161, 0010, 21.200001 
 161, 0011, 21.100000 
 161, 0012, 20.600000 
 161, 0013, 20.000000 
 161, 0014, 19.500000 
 161, 0015, 19.000000 
 161, 0016, 18.500000 
 161, 0017, 18.200001 
 161, 0018, 18.000000 
 161, 0019, 18.000000 
 161, 0020, 18.000000 
 161, 0021, 18.100000 
 161, 0022, 19.600000 
 161, 0023, 20.700001 
 162, 0000, 22.799999 
 162, 0001, 23.799999 
 162, 0002, 25.200001 
 162, 0003, 23.900000 
 162, 0004, 26.000000 
 162, 0005, 26.200001 
 162, 0006, 26.900000 
 162, 0007, 27.200001 
 162, 0008, 26.200001 
 162, 0009, 25.799999 
 162, 0010, 24.000000 
 162, 0011, 22.400000 
 162, 0012, 21.400000 
 162, 0013, 20.700001 
 162, 0014, 20.400000 
 162, 0015, 20.100000 
 162, 0016, 19.700001 
 162, 0017, 19.400000 
 162, 0018, 19.000000 
 162, 0019, 18.600000 
 162, 0020, 18.500000 
 162, 0021, 19.900000 
 162, 0022, 21.299999 
 162, 0023, 23.299999 
 163, 0000, 24.600000 
 163, 0001, 25.299999 
 163, 0002, 26.000000 
 163, 0003, 26.700001 
 163, 0004, 27.400000 
 163, 0005, 25.900000 
 163, 0006, 24.299999 
 163, 0007, 23.400000 
 163, 0008, 22.600000 
 163, 0009, 22.600000 
 163, 0010, 22.000000 
 163, 0011, 21.400000 
 163, 0012, 21.000000 
 163, 0013, 20.700001 
 163, 0014, 20.500000 
 163, 0015, 20.400000 
 163, 0016, 20.400000 
 163, 0017, 20.299999 
 163, 0018, 20.100000 
 163, 0019, 19.600000 
 163, 0020, 19.200001 
 163, 0021, 19.900000 
 163, 0022, 20.900000 
 163, 0023, 22.500000 
 164, 0000, 23.900000 
 164, 0001, 24.400000 
 164, 0002, 25.100000 
 164, 0003, 26.000000 
 164, 0004, 25.500000 
 164, 0005, 25.500000 
 164, 0006, 25.400000 
 164, 0007, 24.200001 
 164, 0008, 23.000000 
 164, 0009, 22.299999 
 164, 0010, 21.500000 
 164, 0011, 21.000000 
 164, 0012, 20.299999 
 164, 0013, 19.700001 
 164, 0014, 19.200001 
 164, 0015, 18.900000 
 164, 0016, 18.299999 
 164, 0017, 18.000000 
 164, 0018, 17.799999 
 164, 0019, 17.500000 
 164, 0020, 17.900000 
 164, 0021, 18.600000 
 164, 0022, 20.299999 
 164, 0023, 21.400000 
 165, 0000, 23.200001 
 165, 0001, 24.000000 
 165, 0002, 24.000000 
 165, 0003, 24.799999 
 165, 0004, 21.500000 
 165, 0005, 20.299999 
 165, 0006, 20.799999 
 165, 0007, 22.700001 
 165, 0008, 23.700001 
 165, 0009, 22.900000 
 165, 0010, 21.600000 
 165, 0011, 20.900000 
 165, 0012, 20.400000 
 165, 0013, 20.000000 
 165, 0014, 19.799999 
 165, 0015, 19.500000 
 165, 0016, 19.200001 
 165, 0017, 18.799999 
 165, 0018, 18.299999 
 165, 0019, 17.799999 
 165, 0020, 18.000000 
 165, 0021, 19.200001 
 165, 0022, 20.400000 
 165, 0023, 22.299999 
 166, 0000, 22.900000 
 166, 0001, 24.200001 
 166, 0002, 25.600000 
 166, 0003, 26.400000 
 166, 0004, 26.600000 
 166, 0005, 28.200001 
 166, 0006, 27.600000 
 166, 0007, 27.400000 
 166, 0008, 26.600000 
 166, 0009, 24.799999 
 166, 0010, 23.200001 
 166, 0011, 22.100000 
 166, 0012, 21.200001 
 166, 0013, 20.900000 
 166, 0014, 20.500000 
 166, 0015, 20.200001 
 166, 0016, 19.799999 
 166, 0017, 19.600000 
 166, 0018, 19.400000 
 166, 0019, 19.100000 
 166, 0020, 19.200001 
 166, 0021, 20.100000 
 166, 0022, 21.600000 
 166, 0023, 23.400000 
 167, 0000, 24.700001 
 167, 0001, 25.799999 
 167, 0002, 26.900000 
 167, 0003, 27.700001 
 167, 0004, 28.500000 
 167, 0005, 28.500000 
 167, 0006, 28.700001 
 167, 0007, 28.299999 
 167, 0008, 27.600000 
 167, 0009, 26.299999 
 167, 0010, 24.400000 
 167, 0011, 23.000000 
 167, 0012, 22.400000 
 167, 0013, 21.799999 
 167, 0014, 21.100000 
 167, 0015, 20.700001 
 167, 0016, 20.100000 
 167, 0017, 20.000000 
 167, 0018, 19.700001 
 167, 0019, 19.000000 
 167, 0020, 19.000000 
 167, 0021, 20.500000 
 167, 0022, 22.600000 
 167, 0023, 24.400000 
 168, 0000, 26.100000 
 168, 0001, 27.100000 
 168, 0002, 28.200001 
 168, 0003, 29.100000 
 168, 0004, 29.799999 
 168, 0005, 30.200001 
 168, 0006, 29.400000 
 168, 0007, 28.400000 
 168, 0008, 26.299999 
 168, 0009, 24.600000 
 168, 0010, 23.799999 
 168, 0011, 23.400000 
 168, 0012, 23.000000 
 168, 0013, 22.600000 
 168, 0014, 22.200001 
 168, 0015, 21.799999 
 168, 0016, 21.600000 
 168, 0017, 21.200001 
 168, 0018, 21.100000 
 168, 0019, 20.900000 
 168, 0020, 20.900000 
 168, 0021, 21.600000 
 168, 0022, 23.400000 
 168, 0023, 25.500000 
 169, 0000, 26.299999 
 169, 0001, 27.700001 
 169, 0002, 28.900000 
 169, 0003, 30.100000 
 169, 0004, 31.299999 
 169, 0005, 31.900000 
 169, 0006, 32.299999 
 169, 0007, 31.200001 
 169, 0008, 29.600000 
 169, 0009, 28.200001 
 169, 0010, 26.400000 
 169, 0011, 25.500000 
 169, 0012, 24.799999 
 169, 0013, 24.500000 
 169, 0014, 24.100000 
 169, 0015, 23.900000 
 169, 0016, 23.700001 
 169, 0017, 23.500000 
 169, 0018, 23.299999 
 169, 0019, 23.500000 
 169, 0020, 23.700001 
 169, 0021, 25.100000 
 169, 0022, 27.000000 
 169, 0023, 28.900000 
 170, 0000, 30.100000 
 170, 0001, 31.200001 
 170, 0002, 32.400002 
 170, 0003, 33.099998 
 170, 0004, 33.700001 
 170, 0005, 33.700001 
 170, 0006, 33.400002 
 170, 0007, 33.500000 
 170, 0008, 32.599998 
 170, 0009, 30.799999 
 170, 0010, 29.100000 
 170, 0011, 27.500000 
 170, 0012, 26.900000 
 170, 0013, 26.400000 
 170, 0014, 25.799999 
 170, 0015, 25.200001 
 170, 0016, 24.799999 
 170, 0017, 24.299999 
 170, 0018, 24.299999 
 170, 0019, 24.400000 
 170, 0020, 24.500000 
 170, 0021, 24.700001 
 170, 0022, 25.500000 
 170, 0023, 25.900000 
 171, 0000, 26.200001 
 171, 0001, 26.200001 
 171, 0002, 25.700001 
 171, 0003, 24.799999 
 171, 0004, 25.000000 
 171, 0005, 24.600000 
 171, 0006, 24.600000 
 171, 0007, 25.000000 
 171, 0008, 25.200001 
 171, 0009, 25.100000 
 171, 0010, 24.900000 
 171, 0011, 24.700001 
 171, 0012, 24.000000 
 171, 0013, 22.799999 
 171, 0014, 21.000000 
 171, 0015, 20.500000 
 171, 0016, 20.000000 
 171, 0017, 19.700001 
 171, 0018, 19.200001 
 171, 0019, 19.200001 
 171, 0020, 19.400000 
 171, 0021, 19.500000 
 171, 0022, 19.700001 
 171, 0023, 19.799999 
 172, 0000, 20.100000 
 172, 0001, 20.400000 
 172, 0002, 20.700001 
 172, 0003, 21.500000 
 172, 0004, 21.600000 
 172, 0005, 22.000000 
 172, 0006, 21.700001 
 172, 0007, 21.900000 
 172, 0008, 21.900000 
 172, 0009, 21.400000 
 172, 0010, 21.200001 
 172, 0011, 20.900000 
 172, 0012, 20.500000 
 172, 0013, 20.100000 
 172, 0014, 19.700001 
 172, 0015, 19.500000 
 172, 0016, 19.400000 
 172, 0017, 19.299999 
 172, 0018, 19.200001 
 172, 0019, 19.000000 
 172, 0020, 19.100000 
 172, 0021, 19.799999 
 172, 0022, 21.100000 
 172, 0023, 22.500000 
 173, 0000, 23.900000 
 173, 0001, 24.000000 
 173, 0002, 24.500000 
 173, 0003, 25.500000 
 173, 0004, 25.600000 
 173, 0005, 25.799999 
 173, 0006, 25.400000 
 173, 0007, 24.700001 
 173, 0008, 24.200001 
 173, 0009, 23.799999 
 173, 0010, 23.000000 
 173, 0011, 22.799999 
 173, 0012, 22.299999 
 173, 0013, 22.100000 
 173, 0014, 21.600000 
 173, 0015, 21.000000 
 173, 0016, 20.299999 
 173, 0017, 20.100000 
 173, 0018, 20.299999 
 173, 0019, 20.700001 
 173, 0020, 20.799999 
 173, 0021, 21.100000 
 173, 0022, 21.400000 
 173, 0023, 22.000000 
 174, 0000, 22.900000 
 174, 0001, 24.400000 
 174, 0002, 25.500000 
 174, 0003, 27.299999 
 174, 0004, 28.700001 
 174, 0005, 29.400000 
 174, 0006, 29.299999 
 174, 0007, 29.000000 
 174, 0008, 28.299999 
 174, 0009, 27.200001 
 174, 0010, 26.299999 
 174, 0011, 25.500000 
 174, 0012, 24.799999 
 174, 0013, 24.200001 
 174, 0014, -50.000000 
 174, 0015, 23.000000 
 174, 0016, 22.600000 
 174, 0017, 22.400000 
 174, 0018, 22.200001 
 174, 0019, 21.900000 
 174, 0020, 22.000000 
 174, 0021, 23.200001 
 174, 0022, 24.900000 
 174, 0023, 26.000000 
 175, 0000, 27.299999 
 175, 0001, 28.100000 
 175, 0002, 29.000000 
 175, 0003, 29.700001 
 175, 0004, 30.200001 
 175, 0005, 30.799999 
 175, 0006, 30.900000 
 175, 0007, 30.600000 
 175, 0008, 29.700001 
 175, 0009, 28.500000 
 175, 0010, 27.600000 
 175, 0011, 26.700001 
 175, 0012, 26.200001 
 175, 0013, 25.600000 
 175, 0014, 24.900000 
 175, 0015, 24.900000 
 175, 0016, 23.799999 
 175, 0017, 23.400000 
 175, 0018, 23.200001 
 175, 0019, 23.000000 
 175, 0020, 22.799999 
 175, 0021, 24.100000 
 175, 0022, 26.100000 
 175, 0023, 27.700001 
 176, 0000, 29.200001 
 176, 0001, 30.500000 
 176, 0002, 31.299999 
 176, 0003, 32.000000 
 176, 0004, 32.299999 
 176, 0005, 32.799999 
 176, 0006, 32.299999 
 176, 0007, 31.500000 
 176, 0008, 31.000000 
 176, 0009, 30.500000 
 176, 0010, 29.799999 
 176, 0011, 29.200001 
 176, 0012, 28.700001 
 176, 0013, 28.000000 
 176, 0014, 27.299999 
 176, 0015, 26.799999 
 176, 0016, 26.400000 
 176, 0017, 26.000000 
 176, 0018, 25.100000 
 176, 0019, 23.299999 
 176, 0020, 22.400000 
 176, 0021, 22.400000 
 176, 0022, 22.700001 
 176, 0023, 23.200001 
 177, 0000, 23.600000 
 177, 0001, 24.400000 
 177, 0002, 24.500000 
 177, 0003, 24.700001 
 177, 0004, 24.200001 
 177, 0005, 24.200001 
 177, 0006, 25.000000 
 177, 0007, 25.500000 
 177, 0008, 25.200001 
 177, 0009, 24.500000 
 177, 0010, 24.200001 
 177, 0011, 24.200001 
 177, 0012, 23.900000 
 177, 0013, 23.600000 
 177, 0014, 23.400000 
 177, 0015, 23.100000 
 177, 0016, 22.200001 
 177, 0017, 21.799999 
 177, 0018, 21.700001 
 177, 0019, 21.500000 
 177, 0020, 21.400000 
 177, 0021, 21.600000 
 177, 0022, 22.500000 
 177, 0023, 23.500000 
 178, 0000, 24.799999 
 178, 0001, 25.600000 
 178, 0002, 26.799999 
 178, 0003, 28.000000 
 178, 0004, 28.100000 
 178, 0005, 28.700001 
 178, 0006, 28.600000 
 178, 0007, 28.900000 
 178, 0008, 28.900000 
 178, 0009, 28.400000 
 178, 0010, 27.200001 
 178, 0011, 26.500000 
 178, 0012, 25.900000 
 178, 0013, 25.299999 
 178, 0014, 25.200001 
 178, 0015, 25.200001 
 178, 0016, 24.700001 
 178, 0017, 24.400000 
 178, 0018, 24.299999 
 178, 0019, 24.200001 
 178, 0020, 24.299999 
 178, 0021, 24.299999 
 178, 0022, 25.100000 
 178, 0023, 25.400000 
 179, 0000, 27.200001 
 179, 0001, 27.600000 
 179, 0002, 28.900000 
 179, 0003, 29.100000 
 179, 0004, 29.500000 
 179, 0005, 29.900000 
 179, 0006, 29.500000 
 179, 0007, 28.700001 
 179, 0008, 27.400000 
 179, 0009, 26.700001 
 179, 0010, 26.500000 
 179, 0011, 26.100000 
 179, 0012, 25.900000 
 179, 0013, 25.900000 
 179, 0014, 25.799999 
 179, 0015, 25.799999 
 179, 0016, 25.700001 
 179, 0017, 25.500000 
 179, 0018, 25.500000 
 179, 0019, 25.400000 
 179, 0020, 25.500000 
 179, 0021, 25.500000 
 179, 0022, 25.299999 
 179, 0023, 25.000000 
 180, 0000, 24.900000 
 180, 0001, 24.299999 
 180, 0002, 23.900000 
 180, 0003, 24.600000 
 180, 0004, 24.500000 
 180, 0005, 23.700001 
 180, 0006, 23.299999 
 180, 0007, 23.500000 
 180, 0008, 23.600000 
 180, 0009, 23.700001 
 180, 0010, 23.500000 
 180, 0011, 23.400000 
 180, 0012, 23.400000 
 180, 0013, 23.299999 
 180, 0014, 23.200001 
 180, 0015, 23.299999 
 180, 0016, 23.299999 
 180, 0017, 23.299999 
 180, 0018, 23.400000 
 180, 0019, 23.400000 
 180, 0020, 23.299999 
 180, 0021, 23.400000 
 180, 0022, 23.600000 
 180, 0023, 24.200001 
 181, 0000, 25.100000 
 181, 0001, 25.200001 
 181, 0002, 25.200001 
 181, 0003, 26.500000 
 181, 0004, 27.200001 
 181, 0005, 27.900000 
 181, 0006, 29.000000 
 181, 0007, 28.500000 
 181, 0008, 27.900000 
 181, 0009, 27.500000 
 181, 0010, 26.700001 
 181, 0011, 25.900000 
 181, 0012, 25.299999 
 181, 0013, 24.900000 
 181, 0014, 24.500000 
 181, 0015, 24.299999 
 181, 0016, 23.900000 
 181, 0017, 23.400000 
 181, 0018, 23.400000 
 181, 0019, 23.500000 
 181, 0020, 23.700001 
 181, 0021, 24.400000 
 181, 0022, 25.799999 
 181, 0023, 28.000000 
 182, 0000, 28.900000 
 182, 0001, 30.299999 
 182, 0002, 31.400000 
 182, 0003, 31.799999 
 182, 0004, 32.400002 
 182, 0005, 32.700001 
 182, 0006, 32.200001 
 182, 0007, 31.500000 
 182, 0008, 30.299999 
 182, 0009, 29.200001 
 182, 0010, 27.799999 
 182, 0011, 26.500000 
 182, 0012, 26.100000 
 182, 0013, 25.600000 
 182, 0014, 25.200001 
 182, 0015, 24.900000 
 182, 0016, 24.500000 
 182, 0017, 24.200001 
 182, 0018, 23.900000 
 182, 0019, 23.600000 
 182, 0020, 23.600000 
 182, 0021, 23.900000 
 182, 0022, 24.700001 
 182, 0023, 25.799999 
 183, 0000, 26.799999 
 183, 0001, 27.299999 
 183, 0002, 28.400000 
 183, 0003, 28.900000 
 183, 0004, 29.100000 
 183, 0005, 29.500000 
 183, 0006, 30.600000 
 183, 0007, 29.900000 
 183, 0008, 29.900000 
 183, 0009, 29.100000 
 183, 0010, 27.900000 
 183, 0011, 27.100000 
